tweet_id,airline_sentiment,split
569799402119770113,neutral,train
569799325175275520,negative,train
569799181394538496,neutral,train
569799053690556418,neutral,train
569798946740166656,negative,validation
569797440100036608,neutral,validation
569796511409704960,negative,train
569795397448634368,negative,train
569795284764532736,negative,validation
569794658479394817,negative,train
569794574966591489,negative,train
569793460414189568,negative,validation
569792794711220224,neutral,train
569790444797865984,neutral,train
569790297875599361,negative,train
569789996707803136,negative,train
569789622491820032,negative,train
569788202174713856,negative,train
569788087481409537,negative,train
569787573725491200,negative,train
569787479324299265,negative,train
569787232292245504,negative,train
569786809028255744,negative,validation
569786720562110464,negative,train
569786457998680064,negative,train
569786215693742080,negative,train
569784699117137920,negative,train
569784114309693440,positive,train
569782460000514048,negative,train
569782378270314498,negative,train
569780060523261952,negative,train
569779719798951936,negative,validation
569775795452792833,neutral,train
569774692371820544,neutral,test
569774273851568128,negative,train
569772113378217984,negative,test
569771576528220161,negative,train
569770867841839104,negative,train
569770321563279360,negative,test
569769747019128832,negative,train
569769643864408064,negative,train
569769633995104256,negative,train
569769606761439232,negative,train
569769525744250880,negative,train
569769214388473857,negative,train
569768294648905728,negative,train
569766964895166465,neutral,validation
569766662024630272,negative,test
569766247715319808,negative,train
569766140332937216,negative,train
569764857991467008,negative,validation
569764275700375552,negative,validation
569763959240200193,neutral,validation
569762940816990208,negative,train
569761641211895808,negative,test
569760118591467520,negative,train
569759892803756032,negative,test
569758473535164416,negative,validation
569758106395254784,neutral,test
569757774395023360,negative,train
569757272760397824,positive,validation
569757115822157826,negative,validation
569755053159874561,negative,validation
569754550187352064,negative,train
569754108321607680,negative,train
569753971406999552,negative,train
569753555181006848,negative,test
569753036014247936,negative,validation
569752206343348224,negative,train
569750857215922176,neutral,train
569749507623120897,negative,test
569748937545883648,negative,train
569747411779735552,negative,train
569747280552538112,negative,train
569747170741465088,negative,train
569746542275354625,negative,validation
569746288499138560,negative,train
569745948437569536,negative,train
569745801121009664,negative,train
569745686784315392,negative,train
569745528382038016,negative,train
569745375713558528,negative,train
569745303794024448,negative,train
569744516715913216,negative,train
569743129928028160,negative,test
569742995102117888,negative,validation
569742876793372672,negative,train
569742312059899904,negative,validation
569742305499828224,negative,validation
569741854565998593,negative,train
569741783896367104,neutral,train
569740962760499200,negative,test
569740739912949760,negative,train
569740409787658240,negative,test
569740392372895745,negative,train
569740152966238208,negative,train
569739695459995648,negative,train
569739515243462656,neutral,train
569739154600300544,negative,train
569739141635817472,negative,train
569738877969129472,negative,test
569738779931623425,negative,train
569738487269756928,negative,train
569737682466656258,negative,train
569737397350461440,negative,train
569737333827887105,positive,train
569737258191839232,neutral,train
569736870927556608,negative,train
569736283326586880,neutral,train
569735461033213952,negative,train
569734641193586688,negative,train
569734526521511936,neutral,train
569733719256272896,negative,train
569733572606763008,positive,train
569733547843457025,negative,train
569733539899568128,positive,test
569733015896592385,negative,validation
569732616376725504,positive,train
569732365968404480,negative,train
569732355067244545,negative,train
569731189214351360,positive,train
569730861593010176,negative,train
569730801480245248,negative,train
569730304111325184,negative,train
569730123210948608,neutral,validation
569729821397291008,negative,test
569729657248985089,negative,train
569729569428627456,positive,train
569728466469453825,negative,train
569728440758181889,negative,train
569728283568418816,neutral,train
569727743450984448,negative,train
569727727881682944,negative,train
569727628766281728,negative,train
569727598130962432,negative,train
569727488131092481,negative,train
569727383797829632,positive,train
569727223990775808,negative,test
569727135717281792,negative,test
569724918016839681,negative,train
569724545738760192,negative,train
569724254473850880,positive,test
569723864252424193,negative,validation
569723205142880256,positive,train
569721721944735744,negative,train
569721575492194304,negative,train
569721419849797632,negative,test
569721410542645248,neutral,train
569721379823554562,negative,train
569721039158173697,negative,train
569720969947848704,negative,test
569720605383241728,negative,train
569720452987252736,neutral,train
569720366198759424,negative,train
569720325165830144,neutral,train
569720168160428032,neutral,train
569720084484083712,positive,train
569720008630149120,negative,validation
569719978993152000,negative,train
569719693780496384,negative,train
569719540520628224,negative,train
569719449458094080,negative,test
569718904131420161,negative,train
569718802029666305,negative,train
569718651709820930,neutral,train
569718484151750656,negative,train
569718465034096640,negative,train
569718461217308673,negative,test
569718410944188417,negative,train
569718285060706304,negative,validation
569718162595426304,positive,train
569717866611630081,positive,test
